chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr5	142509447	142509675	chr5	142513035	142513943	"0,255,255"	5	chr5-chr5-1148	0.0	4.75	3928.0	5.12649388706	5.64623941378	20.5139193466
chr5	149449165	149449617	chr5	149456259	149456876	"0,255,255"	5	chr5-chr5-1175	0.0	4.166666666666667	7176.5	5.61799658195	6.72664200655	13.8166555989
chr5	149382099	149382541	chr5	149384465	149384828	"0,255,255"	7	chr5-chr5-1182	0.0	4.8999999999999995	2326.5	5.51520392373	8.67111547937	29.3884284723
chr5	140075493	140075631	chr5	140077978	140078778	"0,255,255"	5	chr5-chr5-1203	0.0	inf	2816.0	300.0	300.0	20.3641621162
chr5	141592248	141592551	chr5	141616065	141617415	"0,255,255"	5	chr5-chr5-1243	0.0	5.0	24340.5	5.82939851999	9.7044284504	13.9959615204
chr5	140639943	140640141	chr5	140646404	140647822	"0,255,255"	5	chr5-chr5-1247	0.0	5.0	7071.0	6.48103357588	8.21012415589	16.8462838076
chr5	81904185	81905174	chr5	81908846	81908963	"0,255,255"	5	chr5-chr5-1261	0.0	inf	4225.0	300.0	300.0	16.017606001
chr5	82312544	82313083	chr5	82316805	82317501	"0,255,255"	6	chr5-chr5-1289	0.0	4.615384615384615	4339.5	6.48395929446	8.22200863774	22.3771539859
chr5	54364242	54364628	chr5	54366856	54367076	"0,255,255"	5	chr5-chr5-1353	0.0	3.3333333333333335	2531.0	5.29981819226	7.34050571128	22.7289339529
chr5	56119047	56119783	chr5	56123438	56123710	"0,255,255"	6	chr5-chr5-1364	0.0	4.3636363636363633	4159.0	5.73089397953	8.64988369929	21.376956209
chr5	95542925	95543713	chr5	95553002	95553537	"0,255,255"	5	chr5-chr5-141	0.0	4.0	9950.5	6.32282528717	8.60241602661	16.3678344628
chr5	180862188	180863715	chr5	180869111	180869186	"0,255,255"	5	chr5-chr5-1458	0.0	inf	6197.0	300.0	300.0	14.3810296807
chr5	68284507	68289176	chr5	68458625	68461239	"0,255,255"	11	chr5-chr5-1559	0.0	8.0882352941176467	173090.5	8.97234224845	12.8900932265	23.5917155765
chr5	90439756	90440834	chr5	90529799	90530460	"0,255,255"	5	chr5-chr5-168	0.0	4.166666666666667	89834.5	6.14374508408	6.72664200655	14.3637016633
chr5	91313963	91316097	chr5	91319478	91319593	"0,255,255"	5	chr5-chr5-1715	0.0	5.0	4505.5	5.1797149187	12.0827999356	18.8899113657
chr5	91311750	91312852	chr5	91384192	91385072	"0,255,255"	5	chr5-chr5-1718	0.0	3.5714285714285716	72331.0	6.63965386684	7.87900369691	13.6883237881
chr5	90612825	90613718	chr5	90644909	90647099	"0,255,255"	5	chr5-chr5-1734	0.0	5.0	32732.5	6.88744745665	7.11532912789	10.6170490763
chr5	90438339	90440455	chr5	90604022	90605736	"0,255,255"	7	chr5-chr5-1763	0.0	4.375	165482.0	9.17952927068	11.4111842842	15.7613174543
chr5	76847421	76847591	chr5	76849423	76850068	"0,255,255"	5	chr5-chr5-190	0.0	inf	2239.5	300.0	300.0	21.5877114258
chr5	75688682	75688951	chr5	75690533	75690965	"0,255,255"	5	chr5-chr5-194	0.0	5.0	1932.5	5.09244428867	7.59265657939	25.6276540446
chr5	72246054	72246437	chr5	72320282	72322321	"0,255,255"	5	chr5-chr5-1978	0.0	inf	75056.0	300.0	300.0	12.7503535873
chr5	79193928	79194494	chr5	79196972	79197280	"0,255,255"	5	chr5-chr5-204	0.0	3.6363636363636362	2915.0	5.718272605	6.91197569535	21.9929883801
chr5	72201677	72204068	chr5	72244988	72246204	"0,255,255"	5	chr5-chr5-2075	0.0	3.0952380952380953	42723.5	5.42096037506	5.54389406959	12.7642695479
chr5	72246433	72247625	chr5	72279932	72281117	"0,255,255"	7	chr5-chr5-218	0.0	5.04	33495.5	5.80914241157	8.01168537734	15.2961258317
chr5	151051676	151051918	chr5	151114189	151115529	"0,255,255"	6	chr5-chr5-2181	0.0	inf	63062.0	300.0	300.0	18.160294451
chr5	76641476	76641775	chr5	76774551	76775587	"0,255,255"	5	chr5-chr5-230	0.0	inf	133443.5	300.0	300.0	16.8317643488
chr5	1167591	1168346	chr5	1203749	1204934	"0,255,255"	7	chr5-chr5-2416	0.0	4.5	36373.0	5.13812845593	9.73268327336	19.7927511843
chr5	139632469	139639962	chr5	139687671	139692254	"0,255,255"	25	chr5-chr5-2481	0.0	13.221153846153847	53747.0	10.7471976317	25.1987774471	42.4494992801
chr5	132064862	132065584	chr5	132314171	132316055	"0,255,255"	6	chr5-chr5-2522	0.0	3.0	249890.0	8.11967752965	9.46855140564	12.9846413626
chr5	132419098	132421032	chr5	132495890	132497565	"0,255,255"	7	chr5-chr5-2556	0.0	5.764705882352942	76662.5	6.4382314991	7.1109704066	14.6932389715
chr5	139786597	139788371	chr5	139968819	139969211	"0,255,255"	5	chr5-chr5-2582	0.0	inf	181531.0	300.0	300.0	15.9355171784
chr5	133906396	133906590	chr5	133940436	133941692	"0,255,255"	5	chr5-chr5-2597	0.0	inf	34571.0	300.0	300.0	16.924718148
chr5	132829497	132831446	chr5	132865802	132866440	"0,255,255"	5	chr5-chr5-2625	0.0	5.0	35649.5	5.11520938888	8.60241602661	12.3578506351
chr5	135465933	135466632	chr5	135550054	135554027	"0,255,255"	7	chr5-chr5-2647	0.0	7.0	85758.0	7.27919391549	11.4111842842	20.2156163362
chr5	133110024	133113476	chr5	133247749	133250970	"0,255,255"	10	chr5-chr5-2698	0.0	5.2000000000000002	137609.5	8.62918803806	12.6789717787	23.1333828008
chr5	65916784	65916977	chr5	65920073	65920946	"0,255,255"	5	chr5-chr5-27	0.0	5.0	3629.0	7.98377584958	10.5812677838	20.2636516151
chr5	138708684	138709622	chr5	138714888	138716020	"0,255,255"	5	chr5-chr5-2703	0.0	4.1176470588235299	6301.0	5.54918161517	5.98833599268	17.2601958754
chr5	132271578	132273305	chr5	132314362	132316074	"0,255,255"	8	chr5-chr5-2712	0.0	5.8666666666666671	42776.5	8.49041226113	11.2546477837	17.9662811483
chr5	132660959	132662674	chr5	132820160	132820340	"0,255,255"	5	chr5-chr5-2740	0.0	inf	158433.5	300.0	300.0	13.4988915368
chr5	134411964	134413070	chr5	134511702	134512834	"0,255,255"	5	chr5-chr5-2764	0.0	4.545454545454545	99751.0	5.32886629911	6.91197569535	12.4043037345
chr5	133026609	133028220	chr5	133033326	133033569	"0,255,255"	5	chr5-chr5-2793	0.0	5.0	6033.0	9.82797393602	12.0827999356	15.8080547863
chr5	126676197	126677454	chr5	126778102	126783394	"0,255,255"	11	chr5-chr5-2912	0.0	5.5	103922.5	10.3709502174	14.1398685877	25.3602790598
chr5	129082043	129083195	chr5	129098207	129100654	"0,255,255"	5	chr5-chr5-2995	0.0	5.0	16811.5	5.38889471139	7.11532912789	10.3420558415
chr5	43040600	43043202	chr5	43064105	43067208	"0,255,255"	9	chr5-chr5-3010	0.0	6.5	23755.5	6.58616623061	12.3326081655	22.6471679396
chr5	42993814	42996956	chr5	43038933	43040682	"0,255,255"	5	chr5-chr5-3069	0.0	4.2307692307692308	44422.5	5.72480354843	6.55643971181	11.5436867168
chr5	10283806	10284422	chr5	10302870	10307294	"0,255,255"	8	chr5-chr5-3108	0.0	8.0	20968.0	8.65074899717	15.8044787364	16.2612201836
chr5	10318074	10319805	chr5	10362237	10365181	"0,255,255"	7	chr5-chr5-3113	0.0	4.25	44769.5	5.88073949334	7.67851664286	13.3554744047
chr5	10733815	10736367	chr5	10754578	10756468	"0,255,255"	6	chr5-chr5-3147	0.0	5.5384615384615392	20432.0	5.50009181531	6.46405023274	13.7716287907
chr5	173782243	173782990	chr5	173836964	173839366	"0,255,255"	5	chr5-chr5-3218	0.0	5.0	55548.5	9.80123677057	9.7044284504	11.2715833982
chr5	173293214	173295797	chr5	173331937	173334372	"0,255,255"	11	chr5-chr5-3232	0.0	7.9749999999999996	38649.0	5.62868478934	12.1375296792	26.7418960291
chr5	170225366	170227678	chr5	170337171	170339158	"0,255,255"	8	chr5-chr5-3244	0.0	5.8947368421052628	111642.5	6.90301095149	10.4487611072	22.4956825973
chr5	177403123	177405126	chr5	177446346	177447613	"0,255,255"	5	chr5-chr5-3256	0.0	4.375	42855.0	5.27185634138	7.59265657939	12.4446700544
chr5	177390530	177392516	chr5	177454503	177454917	"0,255,255"	5	chr5-chr5-3265	0.0	inf	63187.0	300.0	300.0	14.0456518364
chr5	173619050	173619586	chr5	173923907	173925905	"0,255,255"	6	chr5-chr5-3315	0.0	6.0	305588.0	7.36279410789	11.2598573158	12.5687633163
chr5	172086359	172088819	chr5	172090059	172090296	"0,255,255"	5	chr5-chr5-3317	0.0	2.2727272727272725	2588.5	5.63268135493	6.91197569535	23.879468199
chr5	32156935	32157363	chr5	32169371	32170761	"0,255,255"	5	chr5-chr5-3415	0.0	inf	12917.0	300.0	300.0	14.6131817525
chr5	34525570	34528886	chr5	34898026	34898939	"0,255,255"	6	chr5-chr5-3417	0.0	5.0769230769230766	371254.5	6.57390410685	8.22200863774	12.6755831351
chr5	39176005	39177326	chr5	39193786	39195723	"0,255,255"	6	chr5-chr5-3485	0.0	4.7999999999999998	18089.0	5.36535911121	6.10597675666	10.5206040193
chr5	32299203	32299573	chr5	32312451	32314664	"0,255,255"	5	chr5-chr5-3505	0.0	inf	14169.5	300.0	300.0	16.4855503305
chr5	39148100	39150751	chr5	39283272	39283779	"0,255,255"	8	chr5-chr5-3512	0.0	8.0	134100.0	6.96751166665	18.2050004902	20.0892350052
chr5	39217716	39221337	chr5	39282460	39285835	"0,255,255"	10	chr5-chr5-3536	0.0	3.6363636363636362	64621.0	8.70451793955	11.5047468347	20.9110778099
chr5	32232491	32234572	chr5	32329447	32329589	"0,255,255"	5	chr5-chr5-3576	0.0	inf	95986.5	300.0	300.0	16.8403033165
chr5	157550111	157550329	chr5	157555359	157555563	"0,255,255"	5	chr5-chr5-359	0.0	3.5714285714285716	5241.0	7.12023811104	7.87900369691	19.4416463493
chr5	151074148	151075058	chr5	151080167	151080852	"0,255,255"	6	chr5-chr5-368	0.0	4.5	5906.5	5.73627632016	5.94520721886	22.9833808747
chr5	150560186	150561109	chr5	150656181	150656577	"0,255,255"	5	chr5-chr5-371	0.0	5.0	95731.5	5.44627858571	7.59265657939	16.8854308415
chr5	118988488	118990237	chr5	119411463	119412299	"0,255,255"	5	chr5-chr5-3752	0.0	3.6363636363636362	422518.5	5.42656107718	6.91197569535	11.7610344564
chr5	140174429	140175983	chr5	140216701	140220581	"0,255,255"	10	chr5-chr5-3794	0.0	6.9491525423728815	43435.0	5.15183024342	9.08364891804	17.7409119593
chr5	149317390	149318069	chr5	149370966	149372547	"0,255,255"	5	chr5-chr5-3830	0.0	4.2857142857142856	54027.0	6.17072465978	7.87900369691	15.4923509912
chr5	149901742	149902327	chr5	149959584	149962048	"0,255,255"	5	chr5-chr5-3904	0.0	5.0	58781.5	6.31537247057	9.7044284504	12.8275257758
chr5	149381595	149383671	chr5	149428755	149434708	"0,255,255"	11	chr5-chr5-3905	0.0	9.1666666666666679	49098.5	5.51056400291	13.4721366788	24.1119981535
chr5	140073930	140076409	chr5	140115015	140117900	"0,255,255"	5	chr5-chr5-3981	0.0	4.3333333333333339	41288.0	5.49342824386	6.25291400812	11.3129727499
chr5	141588321	141592410	chr5	141619299	141622078	"0,255,255"	9	chr5-chr5-4007	0.0	4.552941176470588	30323.0	5.37547648077	6.52589420231	22.3609668629
chr5	81751230	81753805	chr5	81850847	81853484	"0,255,255"	8	chr5-chr5-4047	0.0	5.1428571428571423	99648.0	6.90139687015	9.13617695789	14.4611221145
chr5	56085054	56085837	chr5	56122477	56124037	"0,255,255"	8	chr5-chr5-4252	0.0	6.8571428571428568	37811.5	8.58926159204	13.8717484275	20.0793001751
chr5	1185254	1186054	chr5	1199964	1200144	"0,255,255"	5	chr5-chr5-434	0.0	inf	14400.0	300.0	300.0	13.5097151288
chr5	54162747	54164892	chr5	54266214	54266892	"0,255,255"	5	chr5-chr5-4415	0.0	inf	102733.5	300.0	300.0	14.6617711151
chr5	180947107	180947885	chr5	181004622	181006302	"0,255,255"	5	chr5-chr5-4529	0.0	4.166666666666667	57966.0	5.4784592923	8.21012415589	21.5480561722
chr5	132829846	132830236	chr5	132883220	132883491	"0,255,255"	5	chr5-chr5-464	0.0	3.5714285714285716	53314.5	6.06026692698	7.87900369691	17.7477750771
chr5	64633090	64638433	chr5	64781044	64786240	"0,255,255"	7	chr5-chr5-4713	0.0	5.764705882352942	147880.5	7.04443243035	9.15381247286	21.0680732229
chr5	68377845	68384362	chr5	68456516	68464361	"0,255,255"	9	chr5-chr5-4718	0.0	5.7413793103448274	79335.0	5.74718777563	7.91499938086	15.4074765588
chr5	68286505	68291721	chr5	68333897	68334368	"0,255,255"	5	chr5-chr5-4730	0.0	inf	45019.5	300.0	300.0	11.0493775792
chr5	66171483	66177106	chr5	66223676	66228171	"0,255,255"	8	chr5-chr5-4740	0.0	6.0799999999999992	51629.0	6.55044342371	9.51837470196	21.0857216535
