chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr5	32486749	32496286	chr5	32607797	32618773	"0,255,255"	28	chr5-chr5-10	0.0	4.9083665338645419	121767.5	5.54970331333	11.9626621901	59.2641675583
chr5	149660609	149669181	chr5	149820737	149835533	"0,255,255"	33	chr5-chr5-102	0.0	4.7368421052631575	163240.0	6.773546814	13.2639712162	65.2056758932
chr5	132521173	132532790	chr5	132812222	132824661	"0,255,255"	20	chr5-chr5-1085	0.0	6.5084745762711869	291460.0	6.13931438825	10.2056225097	37.5457866696
chr5	132957736	132970843	chr5	133048931	133054559	"0,255,255"	15	chr5-chr5-1093	0.0	7.1629213483146064	87455.5	5.26265787499	9.08241220899	32.0971068667
chr5	138026477	138044322	chr5	138128681	138142445	"0,255,255"	26	chr5-chr5-1151	0.0	4.4990892531876137	100163.5	5.98601311804	9.66326317175	48.7649971318
chr5	154065962	154077044	chr5	154401564	154409814	"0,255,255"	28	chr5-chr5-120	0.0	8.9833333333333325	334186.0	13.051976747	19.8431328774	61.4240728872
chr5	154463980	154473605	chr5	154598919	154618343	"0,255,255"	57	chr5-chr5-121	0.0	9.3711864406779668	139838.5	12.0657006341	35.185019748	106.818826397
chr5	140361508	140378266	chr5	140710582	140722943	"0,255,255"	28	chr5-chr5-1214	0.0	6.7052631578947368	346875.5	11.6660110669	14.8398440987	54.6348486633
chr5	142649057	142661147	chr5	142881724	142896381	"0,255,255"	17	chr5-chr5-1235	0.0	5.2821428571428575	233950.5	5.94819483386	8.09272337742	29.8747246809
chr5	157141972	157154923	chr5	157308563	157312939	"0,255,255"	24	chr5-chr5-127	0.0	11.162790697674419	162303.5	7.22934794188	18.8561425764	46.7634543217
chr5	149428448	149449363	chr5	149558156	149572159	"0,255,255"	35	chr5-chr5-1273	0.0	4.7859116022099446	126252.0	10.4882006968	12.9708834039	67.7475933585
chr5	157148913	157152440	chr5	157253649	157261731	"0,255,255"	15	chr5-chr5-128	0.0	5.8461538461538458	107013.5	5.07404889476	8.55688747399	32.6579943526
chr5	149631469	149640610	chr5	149985579	149995613	"0,255,255"	16	chr5-chr5-1281	0.0	6.8304093567251458	354556.5	6.67287658835	10.2895784315	31.0744473074
chr5	157664377	157672604	chr5	157735737	157746525	"0,255,255"	28	chr5-chr5-131	0.0	7.6676923076923078	72640.5	8.4965585133	16.5114696882	55.9572087645
chr5	157802977	157808408	chr5	157947296	157949487	"0,255,255"	18	chr5-chr5-132	0.0	14.181818181818183	142699.0	7.85504457911	24.6088047596	39.5495849006
chr5	151519007	151533185	chr5	151642195	151654618	"0,255,255"	26	chr5-chr5-1326	0.0	5.5201698513800421	122310.5	7.20183273847	11.0700196311	48.7897273589
chr5	158172177	158177691	chr5	158693131	158700887	"0,255,255"	16	chr5-chr5-137	0.0	7.3383458646616546	522075.0	5.01470635138	11.8813957119	31.1915183452
chr5	158692396	158701407	chr5	159099048	159112126	"0,255,255"	31	chr5-chr5-138	0.0	7.9906832298136647	408685.5	6.8559723137	19.5240212629	56.1996496129
chr5	37832444	37843812	chr5	38190593	38197776	"0,255,255"	23	chr5-chr5-14	0.0	12.165289256198347	356056.5	10.4758380538	21.0115088797	50.1325086101
chr5	170219452	170230225	chr5	170418517	170424607	"0,255,255"	24	chr5-chr5-142	0.0	9.9217877094972078	196723.5	8.23043713119	18.4694533641	50.1789117576
chr5	172977741	172984935	chr5	173140673	173155828	"0,255,255"	23	chr5-chr5-1494	0.0	7.2125435540069684	166912.5	5.69264803958	13.0726377043	44.0112449546
chr5	39215265	39222266	chr5	39280398	39291406	"0,255,255"	23	chr5-chr5-15	0.0	8.4662576687116555	67136.5	7.54924841337	18.2096254478	56.5683732435
chr5	172473601	172487965	chr5	172688518	172702888	"0,255,255"	50	chr5-chr5-150	0.0	8.263069139966273	214920.0	12.1998569914	28.3521669202	95.6378971146
chr5	172723543	172735780	chr5	172929010	172936556	"0,255,255"	25	chr5-chr5-153	0.0	5.4938271604938276	203121.5	5.53559108247	11.6901561711	52.0198046485
chr5	173615102	173626242	chr5	173963644	173978558	"0,255,255"	46	chr5-chr5-155	0.0	8.7490196078431381	350429.0	11.1755672902	27.3574922536	90.7142382207
chr5	180860393	180874347	chr5	181154788	181165844	"0,255,255"	24	chr5-chr5-1590	0.0	6.9749999999999996	292946.0	7.22860997713	12.9997167082	49.2432963324
chr5	178070800	178084257	chr5	178155044	178169749	"0,255,255"	52	chr5-chr5-163	0.0	6.3895424836601311	84868.0	11.5521540643	25.2111337927	120.860075763
chr5	313033	325176	chr5	429159	432538	"0,255,255"	15	chr5-chr5-169	0.0	8.6666666666666661	111744.0	5.04351637168	13.1686735025	39.0677456075
chr5	33433934	33446399	chr5	33966000	33978163	"0,255,255"	19	chr5-chr5-1721	0.0	7.7551020408163263	531915.0	7.81421455562	14.5114518018	39.4674619094
chr5	35221939	35236007	chr5	35422306	35444688	"0,255,255"	26	chr5-chr5-1742	0.0	6.1103117505995206	204524.0	6.7136430991	12.220735325	49.3267841775
chr5	10444816	10456746	chr5	10623809	10636415	"0,255,255"	29	chr5-chr5-176	0.0	6.0	179331.0	6.24386059208	14.2518913138	53.0757580847
chr5	41850263	41863402	chr5	41998160	42012766	"0,255,255"	15	chr5-chr5-1787	0.0	7.3928571428571423	148630.5	6.35152605857	10.4930540071	31.3841301492
chr5	42903089	42919589	chr5	43095540	43112111	"0,255,255"	26	chr5-chr5-1790	0.0	7.378378378378379	192486.5	8.34989037608	15.5873478783	46.5988844213
chr5	43220695	43237388	chr5	43384019	43394176	"0,255,255"	20	chr5-chr5-1800	0.0	7.8817733990147785	160056.0	9.35655571987	13.0738914038	40.8388147405
chr5	56261096	56275638	chr5	56853473	56886810	"0,255,255"	35	chr5-chr5-1825	0.0	6.7899999999999991	601774.5	5.86503382225	17.6571139162	51.7568170827
chr5	32222146	32241725	chr5	32324827	32334940	"0,255,255"	31	chr5-chr5-191	0.0	4.0039946737683092	97948.0	7.06804125972	9.91676199945	64.0379917085
chr5	74029086	74044212	chr5	74637057	74656862	"0,255,255"	25	chr5-chr5-1933	0.0	6.5896739130434785	610310.5	5.94840276101	12.5768011033	39.8325740985
chr5	74206714	74224116	chr5	74637276	74647891	"0,255,255"	20	chr5-chr5-1936	0.0	7.2199170124481329	427168.5	5.91983165823	11.7398175562	33.0288912561
chr5	74663485	74678447	chr5	74916235	74930436	"0,255,255"	18	chr5-chr5-1942	0.0	4.514469453376206	252369.5	5.90523714428	8.21047938089	32.0150601639
chr5	76344425	76356802	chr5	76506245	76517530	"0,255,255"	15	chr5-chr5-1958	0.0	6.6568047337278102	161274.0	6.57358790909	9.38402307539	30.3429125543
chr5	76841390	76879261	chr5	77008494	77022698	"0,255,255"	38	chr5-chr5-1973	0.0	4.7862595419847329	155270.5	6.09282178577	14.0089452493	68.2604066927
chr5	32484501	32494040	chr5	32584541	32601741	"0,255,255"	38	chr5-chr5-199	0.0	5.3666191155492156	103870.5	9.0024654061	15.5400989147	81.237642432
chr5	14719885	14736044	chr5	14989311	15008307	"0,255,255"	57	chr5-chr5-2	0.0	8.6639999999999997	270844.5	16.2039469169	33.9075119286	112.170571035
chr5	79915972	79930174	chr5	80076257	80084913	"0,255,255"	16	chr5-chr5-2017	0.0	8.0	157512.0	10.1580738548	12.7625069832	33.5688130541
chr5	95853099	95865731	chr5	96254192	96271160	"0,255,255"	20	chr5-chr5-2082	0.0	7.0909090909090908	403261.0	5.50910553071	12.4453220436	32.8883628899
chr5	35762496	35788637	chr5	35917382	35927995	"0,255,255"	58	chr5-chr5-210	0.0	11.031372549019608	147122.0	10.3844758848	39.5078043669	107.275586652
chr5	115627708	115642763	chr5	115831619	115844773	"0,255,255"	16	chr5-chr5-2159	0.0	6.009389671361502	202960.5	7.60260040568	8.93393483957	33.2603642984
chr5	116639788	116655245	chr5	116761784	116770111	"0,255,255"	16	chr5-chr5-2178	0.0	4.8786885245901637	118431.0	5.04556225999	6.81164332666	32.1958555762
chr5	126344593	126364858	chr5	126462535	126480097	"0,255,255"	30	chr5-chr5-2224	0.0	3.5141800246609125	116590.5	5.34977625651	8.54506822028	58.727268905
chr5	131807488	131821067	chr5	131998813	132014667	"0,255,255"	24	chr5-chr5-2265	0.0	8.3397683397683391	192462.5	7.87323213352	14.9510550267	44.3618145245
chr5	132525775	132537712	chr5	132707867	132715332	"0,255,255"	17	chr5-chr5-2289	0.0	7.4682080924855496	179856.0	6.64407430584	11.2119820442	34.3058357699
chr5	133100693	133115610	chr5	133278873	133298659	"0,255,255"	21	chr5-chr5-2302	0.0	4.8966346153846159	180614.5	5.28846779937	8.4240052882	38.5877092899
chr5	133415214	133428989	chr5	133861355	133879194	"0,255,255"	22	chr5-chr5-2306	0.0	8.735294117647058	448173.0	7.28493033106	15.0846957536	34.7423172199
chr5	56265014	56277203	chr5	56831037	56839546	"0,255,255"	19	chr5-chr5-238	0.0	6.1843137254901963	564183.0	5.07101572599	10.4094769573	35.1475767819
chr5	56891218	56912109	chr5	57134261	57141461	"0,255,255"	33	chr5-chr5-242	0.0	8.6890756302521002	236197.5	7.8002151632	20.2030573407	61.159779757
chr5	140357761	140377175	chr5	140627600	140645796	"0,255,255"	32	chr5-chr5-2427	0.0	5.8126195028680687	269230.0	6.66176024178	14.6249823656	54.7838650231
chr5	142143858	142165589	chr5	142539255	142552013	"0,255,255"	22	chr5-chr5-2456	0.0	5.8746594005449593	390910.5	8.05522917802	10.1471092413	42.5068837378
chr5	62220252	62229315	chr5	62352082	62359859	"0,255,255"	16	chr5-chr5-248	0.0	5.8311111111111105	131187.0	6.26457937296	8.60174772957	39.3145156658
chr5	146536047	146548394	chr5	146957258	146971990	"0,255,255"	18	chr5-chr5-2493	0.0	8.1724137931034484	422403.5	5.53777844973	12.1906304652	35.677946458
